begin_ymd	dmID	cycle	phase	begin	end	duration_h	duration_m	magnitude	min	max	HIN_TEMP_PUP	HIN_RH_PUP	HIN_VPD_PUP	HIN_TEMP_BUP	HIN_RH_BUP	HIN_VPD_BUP	SER_TEMP	SER_RH	SER_VPD	SER_P	SER_RAD	year	HIN_TEMP_PUP_rel	HIN_RH_PUP_rel	HIN_VPD_PUP_rel	HIN_TEMP_BUP_rel	HIN_RH_BUP_rel	HIN_VPD_BUP_rel	SER_TEMP_rel	SER_RH_rel	SER_VPD_rel	HIN_TEMP_BUP_2	HIN_RH_BUP_2	HIN_VPD_BUP_2	HIN_TEMP_PUP_2	HIN_RH_PUP_2	HIN_VPD_PUP_2	SER_TEMP_2	SER_RH_2	SER_VPD_2	HIN_TEMP_PUP_3	HIN_RH_PUP_3	HIN_VPD_PUP_3	SM10	SM20	SM30	SM50	SM70	SM130	SM200	SMmean_up	SMmean_mid	SMmean_deep	SMmean	ST10	ST20	ST30	ST50	ST70	ST130	ST200	STmean_up	STmean_mid	STmean_deep	STmean	obs_1	obs_2
2019-08-11	mean_dt_scaled	157	1	11/8/19 6:00	11/8/19 16:00	10	600	4.196689226	-2.263366551	1.933322675	20.86066667	55.55283333	1.185331152	21.54466667	55.145	1.244713791	22.47	51.44	1.471784722	NA	591.79	2019	0.72469736	0.464545728	0.258617322	0.728581651	0.456418336	0.260879323	0.755721393	0.387258248	0.299014899	20.98990906	54.97497494	1.186740442	20.86066667	55.55283333	1.185331152	20.31788738	55.62956094	1.276102193	20.86066667	55.55283333	1.185331152	4.70125	4.5094	4.468933333	4.913766667	3.68	4.382833334	5.635566667	4.559861111	4.296883334	5.0092	4.615769444	17.54175	17.36766667	17.35983333	16.72083333	15.93183333	15.36891667	13.37658334	17.42308333	16.32633334	14.37275	16.17895833	1	NA
2019-08-12	mean_dt_scaled	158	1	12/8/19 8:00	12/8/19 18:00	10	600	3.684245638	-1.430835981	2.253409657	19.662	64.051	0.882013391	20.30883334	63.82233333	0.924201303	21.42	59.42	1.094182461	NA	648.5	2019	0.701846027	0.566923	0.192439	0.705512865	0.561575827	0.193703173	0.738308458	0.478043231	0.225549502	19.77983587	63.70392308	0.878849295	19.662	64.051	0.882013391	19.40449186	63.16547107	0.939385287	19.662	64.051	0.882013391	4.646083334	4.428666667	4.383433333	4.877966667	3.668866667	4.359233334	5.57205	4.486061111	4.273416667	4.965641667	4.566141944	17.5125	17.33033333	17.318	16.74266667	15.97133334	15.38733334	13.42975	17.38694445	16.357	14.40854167	16.18444028	1	NA
2019-08-13	mean_dt_scaled	159	1	13/8/19 7:00	13/8/19 18:00	11	660	2.171724364	-0.882351421	1.289372943	16.22015151	78.57090909	0.40731396	16.84681818	78.14984848	0.432289406	17.64545455	71.15454545	0.598699615	NA	703.8454545	2019	0.636230766	0.741844101	0.088868368	0.640888869	0.735205847	0.090603453	0.675712347	0.611542042	0.129149538	16.38998418	78.11666163	0.406308211	16.22015151	78.57090909	0.40731396	16.12101289	74.24698484	0.497551462	16.22015151	78.57090909	0.40731396	4.640545455	4.396454545	4.345454545	4.842848485	3.679060606	4.353681818	5.565575758	4.460818182	4.260954545	4.959628788	4.550502273	17.16810606	17.11015151	17.14727273	16.67818182	15.99621212	15.40371212	13.44530303	17.14184343	16.33719697	14.42450758	16.08524874	1	NA
2019-08-14	mean_dt_scaled	160	1	14/8/19 7:00	14/8/19 18:00	11	660	3.197259889	-1.6730985	1.52416139	15.7880303	66.24045454	0.665128925	16.4719697	65.67181818	0.706504388	17.45454545	60.28181818	0.864326203	NA	676.4727273	2019	0.627992825	0.593299322	0.145118822	0.633891728	0.583989071	0.148076118	0.672546359	0.487847761	0.180829215	16.02294917	65.56440909	0.669724985	15.7880303	66.24045454	0.665128925	15.95494098	63.97932876	0.734417001	15.7880303	66.24045454	0.665128925	4.611666667	4.362575758	4.307212121	4.822272727	3.669969697	4.336651515	5.52219697	4.427151515	4.246121212	4.929424242	4.523524242	16.31174243	16.48606061	16.68030303	16.41363636	15.94545455	15.40689394	13.46303031	16.49270202	16.17954546	14.43496212	15.78143308	1	NA
2019-08-15	mean_dt_scaled	161	1	15/8/19 10:00	15/8/19 18:00	8	480	1.319694728	-0.922347562	0.397347166	17.19083333	74.81958333	0.525389415	17.91375	74.11583334	0.564629408	17.875	75.1	0.537103011	NA	351.0125	2019	0.654735805	0.696651943	0.114630248	0.660804841	0.686319064	0.118340569	0.679519071	0.656427759	0.117165449	17.4346765	74.05865121	0.533436847	17.19083333	74.81958333	0.525389415	16.3206946	77.97287342	0.442624307	17.19083333	74.81958333	0.525389415	4.585729167	4.328166667	4.265875	4.788333333	3.650583333	4.3181875	5.461	4.393256945	4.219458334	4.88959375	4.490018403	15.96739584	16.05708333	16.24145834	16.116875	15.794375	15.37677084	13.50208334	16.08864584	15.955625	14.43942708	15.55397396	1	NA
2019-08-16	mean_dt_scaled	162	1	16/8/19 8:00	16/8/19 17:00	9	540	3.000758676	-1.469788978	1.530969698	17.54	79.72555556	0.432282724	18.24462963	79.05055556	0.466771345	19.11111111	72.33333333	0.649324992	NA	694.0666667	2019	0.661392305	0.755754108	0.094316091	0.666981233	0.746121193	0.097830516	0.700018427	0.624952598	0.138999091	17.75865915	79.02272632	0.439432299	17.54	79.72555556	0.432282724	17.39598827	75.36017275	0.542695314	17.54	79.72555556	0.432282724	4.584333334	4.316148148	4.252	4.570962963	3.64	4.30862963	5.451351852	4.384160494	4.105481482	4.879990741	4.449305864	16.38268519	16.30185185	16.30074074	15.96666667	15.65851852	15.31620371	13.53305556	16.32842593	15.8125926	14.42462963	15.60253704	1	NA
2019-08-17	mean_dt_scaled	163	1	17/8/19 8:00	17/8/19 16:00	8	480	2.256886819	-1.191633796	1.065253024	17.53520834	78.08708334	0.485546754	18.25041667	77.2925	0.525736289	19.05	72.5125	0.671805087	NA	560.375	2019	0.661300956	0.73601546	0.105937316	0.667089257	0.724815948	0.110188968	0.699004975	0.626990899	0.143372765	17.76432557	77.25421344	0.496075285	17.53520834	78.08708334	0.485546754	17.34282768	75.52936873	0.562741349	17.53520834	78.08708334	0.485546754	4.566916667	4.289541667	4.232	4.331291667	3.63	4.287895834	5.390583334	4.362819445	3.980645834	4.839239583	4.391093403	16.26822917	16.30333333	16.35916667	15.970625	15.59541667	15.243125	13.54750001	16.31024306	15.78302083	14.3953125	15.57759722	1	NA
2019-08-18	mean_dt_scaled	164	1	18/8/19 6:00	18/8/19 15:00	9	540	2.0296195	-1.771693765	0.257925735	18.94240741	84.10740741	0.351323091	19.64370371	83.03685185	0.392137301	20.16666667	77.48888889	0.550172215	NA	408.6888889	2019	0.688127743	0.808542204	0.076652197	0.693097167	0.794429689	0.082187981	0.717523494	0.683605107	0.119708162	19.12857044	83.03273403	0.367737242	18.94240741	84.10740741	0.351323091	18.31421657	80.22881978	0.454278427	18.94240741	84.10740741	0.351323091	4.56837037	4.276	4.216518518	4.211296296	3.613148148	4.266185185	5.356	4.35362963	3.912222222	4.811092593	4.358446296	16.86851852	16.57907407	16.44037037	15.9987037	15.55981481	15.1925926	13.55444445	16.62932099	15.77925926	14.37351852	15.69756173	1	NA
2019-08-19	mean_dt_scaled	165	1	19/8/19 8:00	19/8/19 17:00	9	540	3.810145668	-1.730125286	2.080020382	18.25166667	72.45722222	0.641918048	18.91814815	72.27685185	0.674279773	20.05555556	66.33333333	0.87194946	NA	699.7222222	2019	0.674959489	0.668192618	0.140054639	0.679553523	0.664033106	0.141322167	0.715680855	0.556693212	0.182312377	18.41813862	72.20873104	0.63876933	18.25166667	72.45722222	0.641918048	18.21756096	69.69407491	0.74121484	18.25166667	72.45722222	0.641918048	4.556148148	4.246222222	4.207148148	4.171703704	3.593259259	4.265259259	5.34875926	4.336506173	3.882481481	4.807009259	4.341449691	16.93953704	16.7737037	16.67703704	16.17388889	15.60388889	15.15685186	13.55907408	16.79675926	15.88888889	14.35796296	15.79275926	1	NA
2019-08-20	mean_dt_scaled	166	1	20/8/19 8:00	20/8/19 16:00	8	480	2.323518555	-1.252578038	1.070940517	18.39833333	65.00479167	0.815109922	19.165625	64.32770834	0.870019183	20.7375	58	1.150804491	NA	644.0375	2019	0.677755537	0.578413312	0.1778419	0.68417307	0.567700286	0.182347153	0.72699005	0.46188851	0.236565749	18.66045697	64.21230417	0.826800792	18.39833333	65.00479167	0.815109922	18.81078477	61.82449458	0.989876496	18.39833333	65.00479167	0.815109922	4.532958334	4.238375	4.193208333	4.14	3.59	4.241333334	5.302583334	4.321513889	3.865	4.771958333	4.319693056	16.33145833	16.39708333	16.52541667	16.13666667	15.63854167	15.15885417	13.56364584	16.41798611	15.88760417	14.36125	15.6418507	1	NA
2019-08-21	mean_dt_scaled	167	1	21/8/19 7:00	21/8/19 17:00	10	600	2.826118285	-1.385542498	1.440575787	17.69566667	62.78033333	0.821360425	18.41316667	62.51616667	0.865461085	19.99	56.02	1.129929309	NA	615.58	2019	0.664359928	0.5516153	0.179205645	0.670127244	0.545746862	0.181391822	0.714593698	0.439362913	0.232504323	17.92368315	62.38998703	0.822422186	17.69566667	62.78033333	0.821360425	18.16053415	59.95468229	0.9712616	17.69566667	62.78033333	0.821360425	4.517533334	4.22	4.1759	4.1295	3.58	4.21415	5.262766667	4.304477778	3.85475	4.738458334	4.299753611	16.36983334	16.35066667	16.42783333	16.00933333	15.59083333	15.15766667	13.56625	16.38277778	15.80008334	14.36195834	15.60172361	1	NA
2019-08-22	mean_dt_scaled	168	1	22/8/19 7:00	22/8/19 18:00	11	660	2.313198102	-0.958083381	1.355114721	19.6669697	57.11287879	1.13434404	20.39151515	56.98833333	1.190832726	21.61818182	53	1.479197553	NA	542.0363636	2019	0.701940769	0.48333957	0.247492877	0.707056252	0.478757031	0.249586401	0.741595055	0.405005688	0.300457122	19.86079424	56.82927285	1.134981139	19.6669697	57.11287879	1.13434404	19.57689032	57.10274638	1.28271239	19.6669697	57.11287879	1.13434404	4.4955	4.197151515	4.160787879	4.116333333	3.561636364	4.180712121	5.211742424	4.284479798	3.838984849	4.696227273	4.274355556	16.17590909	16.16818182	16.26515152	15.91227273	15.54227273	15.14106061	13.57159091	16.20308081	15.72727273	14.35632576	15.50631187	1	NA
2019-08-23	mean_dt_scaled	169	1	23/8/19 8:00	23/8/19 19:00	11	660	1.729835852	-0.809639575	0.920196278	23.0580303	51.71560606	1.490599064	23.75393939	50.83151515	1.582070466	25.3	45.56363636	1.915826238	NA	543.7818182	2019	0.766587811	0.418318716	0.325221131	0.769821225	0.404144759	0.331585843	0.8026534	0.320405419	0.38540656	23.15313093	50.63583248	1.510812476	23.0580303	51.71560606	1.490599064	22.77970579	50.08021906	1.672064561	23.0580303	51.71560606	1.490599064	4.482121212	4.185151515	4.143515151	4.102181818	3.543818182	4.146818182	5.172757576	4.270262626	3.823	4.659787879	4.252941414	16.50992425	16.35378788	16.3280303	15.86878788	15.49227273	15.11318182	13.57674243	16.39724748	15.68053031	14.34496212	15.56654672	1	NA
2019-08-24	mean_dt_scaled	170	1	24/8/19 8:00	24/8/19 19:00	11	660	1.590115797	-0.739684506	0.850431291	24.09606061	52.28606061	1.558557692	24.85363636	51.55090909	1.65577064	25.80909091	48.9	1.945053641	NA	538.9454545	2019	0.786376779	0.425190972	0.340048446	0.790348811	0.412862836	0.347032649	0.811096035	0.358361775	0.391092974	24.22990543	51.35950554	1.581610438	24.09606061	52.28606061	1.558557692	23.22256423	53.23091286	1.698127331	24.09606061	52.28606061	1.558557692	4.474212121	4.171636364	4.134636364	4.092181818	3.535181818	4.121015152	5.140621212	4.260161616	3.813681818	4.630818182	4.237414646	16.96257576	16.63681818	16.44272727	15.97363636	15.4980303	15.08856061	13.58083334	16.68070707	15.73583334	14.33469697	15.69344192	1	NA
2019-08-25	mean_dt_scaled	171	1	25/8/19 7:00	25/8/19 18:00	11	660	1.277924927	-0.561187035	0.716737892	24.26257576	56.00530303	1.479407475	24.97393939	55.58636364	1.560075637	26.05454545	52.91818182	1.876986315	NA	510.7909091	2019	0.789551217	0.469996623	0.322779333	0.792594457	0.461767063	0.326975951	0.815166591	0.404074878	0.377849957	24.34770082	55.41896391	1.489683772	24.26257576	56.00530303	1.479407475	23.43608526	57.02548141	1.637430079	24.26257576	56.00530303	1.479407475	4.463575758	4.161121212	4.127606061	4.084636364	3.523090909	4.096363637	5.11169697	4.250767677	3.803863636	4.604030303	4.222675253	17.33840909	16.98363636	16.7239394	16.1530303	15.56181818	15.08628788	13.5830303	17.01532828	15.85742424	14.33465909	15.86375631	1	NA
2019-08-26	mean_dt_scaled	172	1	26/8/19 8:00	26/8/19 18:00	10	600	1.05836747	-0.604275669	0.454091801	25.56266667	55.9005	1.580982389	26.33866667	54.87533334	1.695235754	27.66	50.62	2.060587518	NA	559.65	2019	0.814336098	0.468734063	0.3449411	0.818069253	0.453150342	0.355304134	0.841791045	0.377929465	0.413570971	25.68398124	54.70370423	1.61952147	25.56266667	55.9005	1.580982389	24.83267097	54.85519424	1.801151634	25.56266667	55.9005	1.580982389	4.453683334	4.146933333	4.12	4.0745	3.51	4.071533334	5.08465	4.240205556	3.79225	4.578091667	4.207184722	17.78675	17.37233333	17.05983334	16.38883333	15.67433333	15.11191667	13.58775	17.40630556	16.03158333	14.34983333	16.07694722	1	NA
2019-08-27	mean_dt_scaled	173	1	27/8/19 7:00	27/8/19 19:00	12	720	1.082009052	-0.434958265	0.647050787	25.61527778	66.29236111	1.240809694	26.29944444	65.7125	1.318613871	26.11666667	67.4	1.376916571	NA	478.8416667	2019	0.815339074	0.593924639	0.270721713	0.817337108	0.58448208	0.276368027	0.816196794	0.568828214	0.280557577	25.64557658	65.6053329	1.257730438	25.61527778	66.29236111	1.240809694	23.49012453	70.70138119	1.191506009	25.61527778	66.29236111	1.240809694	4.456416667	4.143611111	4.117388889	4.07	3.494916667	4.05475	5.061597222	4.239138889	3.782458333	4.558173611	4.197845139	18.53743056	17.89722222	17.46791667	16.65527778	15.82444444	15.16631945	13.59319445	17.96752315	16.23986111	14.37975695	16.37289468	1	NA
2019-08-28	mean_dt_scaled	174	1	28/8/19 8:00	28/8/19 17:00	9	540	1.443923747	-0.655856215	0.788067532	26.75759259	60.02648148	1.549304917	27.48722222	59.07407407	1.652959549	28.58888889	56.56666667	1.911785467	NA	588.0777778	2019	0.837116117	0.518439692	0.338029662	0.839508861	0.504033376	0.346443472	0.857195504	0.445582101	0.384620397	26.80859589	58.92742006	1.578910043	26.75759259	60.02648148	1.549304917	25.64071187	60.47092676	1.668461309	26.75759259	60.02648148	1.549304917	4.447833334	4.14	4.110592593	4.07	3.48	4.043518519	5.048981482	4.232808642	3.775	4.54625	4.189498457	18.81046296	18.21425926	17.81185185	16.94740741	16.10537037	15.24361111	13.60759259	18.27885803	16.52638889	14.42560185	16.59714043	1	NA
2019-08-29	mean_dt_scaled	175	1	29/8/19 7:00	29/8/19 18:00	11	660	1.624165486	-0.812264996	0.81190049	23.87027273	64.27878788	1.132129852	24.54257576	63.51030303	1.202242825	25.91818182	58.00909091	1.511385538	NA	546.1545455	2019	0.782072368	0.569667156	0.247009782	0.784542372	0.557794444	0.251977841	0.812905171	0.461991933	0.30671954	23.92532868	63.39003674	1.145941924	23.87027273	64.27878788	1.132129852	23.31746246	61.83307958	1.311415181	23.87027273	64.27878788	1.132129852	4.439969697	4.13630303	4.109151515	4.068393939	3.47	4.0285	5.02169697	4.228474748	3.76919697	4.525098485	4.179678535	18.9464394	18.47469697	18.08121212	17.19727273	16.30515152	15.34856061	13.63053031	18.50078283	16.75121212	14.48954546	16.7725404	1	NA
2019-08-30	mean_dt_scaled	176	1	30/8/19 7:00	30/8/19 18:00	11	660	1.301287438	-0.588862973	0.712424466	22.3880303	68.45636364	0.928223403	23.13621212	67.36727273	1.006127769	24.31818182	62.7	1.279775142	NA	543.1090909	2019	0.753814958	0.619994342	0.202521169	0.758290367	0.604535677	0.210874125	0.786371174	0.515358362	0.261657972	22.54827978	67.2699486	0.957549609	22.3880303	68.45636364	0.928223403	21.92562167	66.26293789	1.104882689	22.3880303	68.45636364	0.928223403	4.427348485	4.121030303	4.1	4.064212121	3.46	4.019363636	4.998348485	4.216126263	3.762106061	4.508856061	4.167739142	18.77916667	18.43060606	18.09727273	17.32272727	16.48909091	15.46568182	13.65734849	18.43568182	16.90590909	14.56151515	16.8145	1	NA
2019-08-31	mean_dt_scaled	177	1	31/8/19 9:00	31/8/19 19:00	10	600	1.53285473	-0.597892786	0.934961945	28.13116667	53.68133333	1.90600759	28.83633333	52.81733333	2.019061762	29.98	47.96	2.338319569	NA	526.33	2019	0.863301878	0.441999799	0.415855584	0.864692157	0.428210178	0.423174765	0.88026534	0.347667805	0.467605858	28.12958566	52.63346277	1.930595655	28.13116667	53.68133333	1.90600759	26.85084012	52.3432242	2.048811901	28.13116667	53.68133333	1.90600759	4.418866667	4.1198	4.09	4.06	3.4413	4.011333333	4.985783334	4.209555556	3.75065	4.498558333	4.158584722	19.00791667	18.43083333	18.07633333	17.36283333	16.6285	15.58516667	13.67316667	18.50502778	16.99566667	14.62916667	16.88946111	1	NA
2019-09-01	mean_dt_scaled	178	1	1/9/19 8:00	1/9/19 14:00	6	360	0.434143465	-0.501883265	-0.0677398	23.03583334	69.18194444	0.896512626	23.73972222	68.38472222	0.959402026	24.93333333	63.51666667	1.200712364	NA	593.7833333	2019	0.766164649	0.628735402	0.195602464	0.769555839	0.616865783	0.201080885	0.796572692	0.524649223	0.246275706	23.1392101	68.29345012	0.912663861	23.03583334	69.18194444	0.896512626	22.46074228	67.03415676	1.034380532	23.03583334	69.18194444	0.896512626	4.41675	4.110277778	4.089944445	4.06	3.423666667	3.995805556	4.966527778	4.205657408	3.741833333	4.481166667	4.149162963	19.15638889	18.7475	18.34194444	17.50777778	16.72277778	15.66666667	13.69444445	18.74861111	17.11527778	14.68055556	17.03819445	1	NA
2019-09-02	mean_dt_scaled	179	1	2/9/19 7:00	2/9/19 19:00	12	720	1.884918354	-1.009612108	0.875306246	16.4125	60.71375	0.78416487	17.10208333	60.04833333	0.833527561	17.975	55.50833333	0.982971091	NA	521.9166667	2019	0.63989769	0.526719205	0.171090263	0.645653797	0.515840074	0.174698881	0.681177446	0.433541904	0.203912482	16.63992849	59.90747444	0.79174616	16.4125	60.71375	0.78416487	16.40768465	59.47149006	0.840215466	16.4125	60.71375	0.78416487	4.385527778	4.09	4.08	4.06	3.41	4.008138889	4.970722222	4.185175926	3.735	4.489430556	4.141399537	17.90222223	18.19333333	18.07486111	17.48277778	16.86263889	15.76645834	13.75381945	18.05680556	17.17270834	14.76013889	16.80257639	1	NA
2019-09-03				3/9/19 9:30	3/9/19 18:00			0.957457519	-0.31483344	0.642624079	15.5	77.22	0.43	16.16	76.88	0.45	16.58	71.39	0.57	0.1	499.69	2019	0.62	0.73	0.09	0.63	0.72	0.09	0.66	0.61	0.12	15.72	76.84	0.42	15.5	77.22	0.43	15.19	74.47	0.47	15.5	77.22	0.43	4.36	4.08	4.07	4.05	3.4	4.01	4.98	4.17	3.73	4.5	4.13	16.62	17.07	17.45	17.23	16.77	15.84	13.77	17.05	17	14.81	16.36	1	NA
2019-09-04	mean_dt_scaled	180	1	4/9/19 8:00	4/9/19 18:00	10	600	2.318825351	-1.155126655	1.163698696	17.8955	73.79333333	0.615964844	18.57733333	72.90883333	0.662287056	19.67	64.95	0.89485779	NA	597.96	2019	0.668169542	0.684288726	0.13439213	0.673191675	0.671691863	0.138808616	0.709286899	0.540955631	0.186769368	18.08442786	72.8444717	0.62724887	17.8955	73.79333333	0.615964844	17.88216599	68.38772457	0.761642742	17.8955	73.79333333	0.615964844	4.3579	4.0875	4.07	4.05	3.386766667	4.012133333	4.98755	4.1718	3.718383333	4.499841667	4.1341875	16.57891667	16.861	17.129	16.96966667	16.542	15.84291667	13.82008334	16.85630556	16.75583334	14.8315	16.21872222	1	NA
2019-09-05	mean_dt_scaled	181	1	5/9/19 7:00	5/9/19 17:00	10	600	1.805215706	-0.749881985	1.055333721	16.124	69.367	0.596796794	16.7735	68.87366667	0.63249658	17.34	63.77	0.772362936	NA	588.34	2019	0.634397738	0.630964763	0.130210016	0.639520269	0.622791125	0.132564836	0.670646766	0.527531286	0.16293706	16.31819427	68.78530292	0.598631503	16.124	69.367	0.596796794	15.85529783	67.273392	0.652411171	16.124	69.367	0.596796794	4.356533333	4.079966667	4.07	4.0466	3.37	4.005616667	4.96005	4.168833334	3.7083	4.482833333	4.124873334	16.68433334	16.997	17.114	16.77833333	16.398	15.7865	13.85783334	16.93177778	16.58816667	14.82216667	16.19581111	1	NA
2019-09-06	mean_dt_scaled	182	1	6/9/19 8:00	6/9/19 18:00	10	600	1.69847213	-0.680379208	1.018092922	15.02483333	61.072	0.719454787	15.65133333	60.26333333	0.76381861	16.86	52.62	0.982642823	NA	584.92	2019	0.613443269	0.531035037	0.15697172	0.618573251	0.518445582	0.160088595	0.662686567	0.400682594	0.203848615	15.21941844	60.12375331	0.724782252	15.02483333	61.072	0.719454787	15.43774559	56.74389352	0.839922742	15.02483333	61.072	0.719454787	4.333816667	4.069566667	4.059966667	4.039933333	3.359566667	3.9954	4.927783334	4.15445	3.69975	4.461591667	4.1101825	15.91291667	16.36	16.622	16.626	16.27	15.714	13.8745	16.29830556	16.448	14.79425	15.89199722	1	NA
2019-09-07	mean_dt_scaled	183	1	7/9/19 9:00	7/9/19 16:00	7	420	0.796239848	-0.606097146	0.190142702	15.8997619	60.545	0.740943354	16.64880952	59.68690476	0.793185612	18.2	52.07142857	1.04144921	NA	563.7285714	2019	0.630122872	0.524686277	0.161660128	0.637192724	0.511460051	0.166243619	0.68490879	0.394441736	0.215289846	16.19610288	59.54389601	0.752992822	15.8997619	60.545	0.740943354	16.60341226	56.22585029	0.892361794	15.8997619	60.545	0.740943354	4.31352381	4.063761905	4.05	4.030761905	3.34	3.983238095	4.89802381	4.142428572	3.685380952	4.440630952	4.094775	15.53380953	15.91809524	16.22190476	16.24952381	16.05904762	15.64107143	13.89178572	15.89126984	16.15428572	14.76642857	15.63272222	1	NA
2019-09-08				8/9/19 7:30	8/9/19 19:30			2.131475308	-0.8720304	1.259444907	15.88	72.16	0.54	16.69	71.07	0.59	17.43	66.53	0.72	NA	400.84	2019	0.63	0.66	0.12	0.64	0.65	0.12	0.67	0.56	0.15	16.23	71	0.56	15.88	72.16	0.54	15.94	69.88	0.61	15.88	72.16	0.54	4.31	4.06	4.05	4.03	3.32	3.98	4.88	4.14	3.67	4.43	4.09	15.7	15.92	16.08	16.01	15.78	15.54	13.92	15.9	15.9	14.73	15.55	1	NA
2019-09-09																						2019																																												NA	1
2019-09-10	mean_dt_scaled	185	1	10/9/19 9:00	10/9/19 19:00	10	600	1.794108978	-0.673104993	1.121003985	14.83066667	78.41266667	0.392849428	15.516	78.19516667	0.4150751	15.64	73.9	0.493917064	NA	332.94	2019	0.609741683	0.739937757	0.085712475	0.61604704	0.735755042	0.08699551	0.642454395	0.642775882	0.108763294	15.08690604	78.16224937	0.389771781	14.83066667	78.41266667	0.392849428	14.37646699	76.83965385	0.404114372	14.83066667	78.41266667	0.392849428	4.527216667	4.052233333	4.0625	4.53	3.23	4.009783333	4.9583	4.213983334	3.88	4.484041667	4.194805834	15.2485	15.53733333	15.84333333	15.6365	15.504	15.3375	13.91633333	15.54305556	15.57025	14.62691667	15.27637222	1	NA
